timestamp,pid,ollama_cpu_pct,system_cpu_pct
2026-05-03T00:23:12.095312,0.0,1.0
2026-05-03T00:23:12.614141,0.0,1.4
2026-05-03T00:23:13.133011,0.0,1.0
2026-05-03T00:23:13.652037,0.0,1.0
2026-05-03T00:23:14.170699,0.0,1.4
2026-05-03T00:23:14.689260,0.0,1.5
2026-05-03T00:23:15.207920,0.0,1.4
2026-05-03T00:23:15.729742,0.0,1.0
2026-05-03T00:23:16.248366,0.0,0.5
2026-05-03T00:23:16.768160,0.0,1.4
2026-05-03T00:23:17.286682,0.0,1.4
2026-05-03T00:23:17.805166,0.0,1.0
2026-05-03T00:23:18.323713,0.0,1.0
2026-05-03T00:23:18.842219,0.0,1.4
2026-05-03T00:23:19.360929,0.0,1.9
2026-05-03T00:23:19.879482,0.0,1.5
2026-05-03T00:23:20.398071,0.0,1.0
2026-05-03T00:23:20.916635,0.0,1.4
2026-05-03T00:23:21.435146,0.0,1.0
2026-05-03T00:23:21.953762,0.0,1.4
2026-05-03T00:23:22.472357,0.0,0.5
2026-05-03T00:23:22.990870,0.0,1.4
2026-05-03T00:23:23.509365,0.0,1.0
2026-05-03T00:23:24.027607,0.0,1.4
2026-05-03T00:23:24.546970,0.0,3.9
2026-05-03T00:23:25.064677,0.0,1.5
2026-05-03T00:23:25.584990,0.0,3.4
2026-05-03T00:23:26.104091,0.0,4.4
2026-05-03T00:23:26.622720,0.0,1.4
2026-05-03T00:23:27.141252,0.0,0.5
2026-05-03T00:23:27.659809,0.0,1.4
